POINTID,SiteId,Lat,Long,FeatureTyp,Barrier,Reason,FishPass,LngCo,LngSD,LngCH,Lng_25Co,Lng_75Co,Lng_25CH,Lng_75CH,Lng_25SD,Lng_75SD,Lng_50Co,Lng_50CH,Lng_50SD
1438,125 1302W02A,46.64639379,-122.8918638,Culvert,Yes,Slope,33,0,0,0,565.188726,0,0,0,0,0,0,0,0
1437,125 1302W05A,46.64474407,-122.9593112,Culvert,Yes,Velocity,67,23290.73845,14394.73134,5813.997414,36885.70729,14912.38677,13339.65479,2811.451656,19940.35334,9378.876925,23089.16755,5813.997414,14394.73134
1495,125 1302W12B,46.63013337,-122.8689554,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
1500,125 1302W12E,46.62503,-122.88438,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
1471,125 1303W03A,46.63489,-123.0518,Culvert,Yes,Slope,33,1587.271073,822.345406,0,1774.280987,187.009914,0,0,1213.251245,0,1587.271073,0,822.345406
1416,125 1303W04A,46.64718,-123.07389,Culvert,Yes,WS Drop,0,0,0,0,966.365965,0,0,0,0,0,0,0,0
1420,125 1303W04C,46.64588,-123.07303,Culvert,Yes,WS Drop,33,0,0,0,1159.639158,0,0,0,0,0,0,0,0
1427,125 1303W04D,46.6446,-123.07322,Culvert,Yes,WS Drop,67,193.273193,0,0,1352.912351,0,0,0,0,0,193.273193,0,0
1456,125 1303W06A,46.63701146,-123.1174783,Culvert,Yes,WS Drop,33,4831.628824,3978.561116,0,8892.843617,3625.664729,397.949254,0,5044.895751,2112.904834,4831.628824,0,3978.561116
1503,125 1303W10A,46.62135,-123.0439,Culvert,Yes,WS Drop,33,0,0,0,1765.320396,0,0,0,195.08361,0,0,0,0
1507,125 1303W14A,46.62007,-123.0189,Culvert,Yes,Slope,67,1252.771963,2273.382023,0,3699.361292,844.527939,0,0,2681.626047,1252.771963,1252.771963,0,2273.382023
1521,125 1303W14B,46.6157492,-123.0288452,Culvert,Yes,Other,0,408.244024,1428.854084,0,2854.833353,0,0,0,1837.098108,408.244024,408.244024,0,1428.854084
1531,125 1303W15A,46.61279,-123.041,Culvert,Yes,WS Drop,67,0,0,0,780.33444,0,0,0,0,0,0,0,0
1539,125 1303W15B,46.60914,-123.0408,Culvert,Yes,WS Drop,33,0,0,0,195.08361,0,0,0,0,0,0,0,0
1515,125 1303W17A,46.61702377,-123.0799273,Culvert,Yes,WS Drop,0,0,0,0,1977.75838,0,0,0,197.775838,0,0,0,0
1460,125 1304W03A,46.6350335,-123.1676928,Culvert,Yes,Slope,33,434.647316,93.202678,0,4075.214015,93.202678,0,0,889.572166,93.202678,434.647316,0,93.202678
1514,125 1304W17A,46.6141553,-123.2059341,Culvert,Yes,Slope,0,312.537952,0,0,752.856242,0,0,0,220.159145,0,312.537952,0,0
1482,125 1305W10A,46.6274342,-123.2985371,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,125 1305W17A,46.6131638,-123.3430981,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,125 1305W17B,46.6123237,-123.3485582,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,125 1305W18A,46.6104937,-123.3532983,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
1497,125 1305W18B,46.6169236,-123.3568286,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,125 1305W18C,46.6152736,-123.3573686,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,125 1305W23B,46.6054245,-123.2758059,Culvert,Yes,Slope,67,0,0,0,1047.90205,0,0,0,0,0,0,0,0
1286,125 1401W10A,46.732109,-122.8352158,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
1360,125 1401W17A,46.6961189,-122.8473354,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
1358,125 1401W17B,46.696639,-122.8390452,Culvert,Yes,Slope,33,16560.24933,5624.799283,0,23630.87514,3662.495883,211.222575,0,9152.832504,2082.169886,16560.24933,0,5229.03529
1357,125 1401W17C,46.696329,-122.8418252,Culvert,Yes,Slope,67,152.066797,0,0,919.764481,0,0,0,0,0,152.066797,0,0
1301,125 1402W01A,46.7239887,-122.8663166,Culvert,Yes,Slope,0,198.427493,0,0,2101.170231,0,0,0,0,0,198.427493,0,0
1293,125 1402W03A,46.7260176,-122.9205516,Culvert,Yes,Failed,67,1030.516666,0,0,4514.761078,0,0,0,622.95502,0,810.284987,0,0
1287,125 1402W03B,46.72940539,-122.9150695,Culvert,Yes,Slope,33,407.561646,0,0,3443.07508,0,0,0,0,0,187.329967,0,0
1302,125 1402W04B,46.72296536,-122.9399487,Culvert,Yes,Slope,33,381.6432,0,0,1408.250538,0,0,0,0,0,381.6432,0,0
1291,125 1402W04H,46.727579,-122.933134,Culvert,Yes,Velocity,67,3249.111897,997.830152,0,7789.90401,365.802754,155.117696,0,1620.785172,365.802754,3028.880218,0,997.830152
1351,125 1402W14A,46.69838474,-122.8887619,Culvert,Yes,Depth,67,3751.524885,722.17032,0,7290.850183,0,0,0,1244.308951,0,3751.524885,0,722.17032
1184,125 1503W17A,46.79031,-123.09767,Culvert,Yes,WS Drop,67,2974.087516,0,0,4110.936621,578.954218,0,0,184.098286,0,2974.087516,0,0
1192,125 1503W17B,46.78848,-123.09743,Culvert,Yes,WS Drop,33,971.30497,0,0,1359.826958,0,0,0,0,0,971.30497,0,0
1201,125 1503W17D,46.77757,-123.08855,Culvert,Yes,Depth,33,0,0,0,0,0,0,0,0,0,0,0,0
1180,125 1503W18A,46.791802,-123.102436,Culvert,Yes,Slope,67,3342.284088,0,0,4479.133193,947.15079,0,0,552.294858,0,3342.284088,0,0
1223,125 1503W23A,46.76886,-123.02558,Culvert,Yes,Velocity,0,3666.956743,1779.669,0,6291.108238,26.725639,1213.171639,0,3249.213775,0,3666.956743,0,1779.669
1323,125 1402W14B,46.70659,-122.88804,Culvert,Yes,Slope,67,385.927706,0,0,964.819265,0,0,0,0,0,385.927706,0,0
1355,125 1402W16B,46.69602,-122.93225,Culvert,Yes,WS Drop,0,386.996112,0,0,1536.754438,0,0,0,0,0,386.996112,0,0
1344,125 1402W16C,46.69927492,-122.93309,Culvert,Yes,Velocity,67,773.992224,0,0,1923.75055,0,0,0,0,0,773.992224,0,0
1373,125 1402W23A,46.68414453,-122.9024419,Culvert,Yes,Slope,67,10800.03186,8081.209005,1041.611566,19195.57034,9317.470189,5932.86167,0,9102.795496,5254.286183,10800.03186,1041.611566,8081.209005
1374,125 1402W23B,46.6822345,-122.9036819,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
1375,125 1402W23C,46.68174449,-122.9043319,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
1387,125 1402W25A,46.6710642,-122.8827132,Culvert,Yes,Slope,0,8136.046026,5417.223172,0,14750.48583,6653.484356,3268.875837,0,6438.809663,2590.30035,8136.046026,0,5417.223172
1402,125 1402W34B,46.65773408,-122.9100926,Culvert,Yes,WS Drop,67,0,0,0,1299.667886,0,0,0,0,0,0,0,0
1396,125 1402W34C,46.66045419,-122.923512,Culvert,Yes,Slope,33,0,0,0,789.927422,0,0,0,0,0,0,0,0
1329,125 1403W13A,46.70265522,-122.9988571,Culvert,Yes,Depth,67,1187.367008,0,0,1749.839462,0,0,0,0,0,1187.367008,0,0
1335,125 1403W13B,46.7007852,-123.001527,Culvert,Yes,Depth,33,987.39177,0,0,1549.864224,0,0,0,0,0,987.39177,0,0
1321,125 1403W13D,46.70448534,-123.0103465,Culvert,Yes,Velocity,67,6527.283231,2096.915068,0,10409.96587,3653.373632,762.985754,0,3653.373632,0,6527.283231,0,2096.915068
1330,125 1403W13E,46.70169525,-123.0057668,Culvert,Yes,Slope,0,572.994315,0,0,2189.955487,0,0,0,0,0,572.994315,0,0
1386,125 1403W29A,46.66673,-123.07861,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,125 1403W32C,46.64838,-123.09663,Culvert,Yes,Slope,67,2929.155013,1052.827747,0,6030.278055,1052.827747,0,0,1915.285324,836.696855,2929.155013,0,1052.827747
1395,125 1403W35A,46.65903,-123.0169,Culvert,Yes,Slope,67,190.012051,0,0,760.048204,0,0,0,0,0,190.012051,0,0
1278,125 1404W03C,46.73275709,-123.1755378,Culvert,Yes,Slope,0,3754.676779,0,0,5549.441936,168.6751,0,0,361.058394,0,3754.676779,0,0
1281,125 1404W04A,46.731739,-123.18487,Culvert,Yes,Slope,67,1356.11102,0,0,2250.668377,0,0,0,0,0,1356.11102,0,0
1280,125 1404W05A,46.731362,-123.217034,Culvert,Yes,WS Drop,67,458.598672,0,0,2087.063619,0,0,0,0,0,458.598672,0,0
1352,125 1404W20B,46.6908,-123.2098,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,125 1404W23A,46.69151,-123.15534,Culvert,Yes,Slope,67,641.831058,0,0,1283.662116,0,0,0,427.887372,0,641.831058,0,0
1362,125 1404W24A,46.6888,-123.1297,Culvert,Yes,WS Drop,33,0,0,0,193.066568,0,0,0,0,0,0,0,0
1300,125 1405W12G,46.71637749,-123.2556244,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
1341,125 1405W24A,46.69364,-123.2057,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
1163,125 1501W04A,46.809929,-122.8203172,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
1159,125 1501W04B,46.811409,-122.8202372,Culvert,Yes,Slope,0,0,0,0,198.278402,0,0,0,0,0,0,0,0
1146,125 1501W06C,46.8191885,-122.8680988,Culvert,Yes,Depth,67,2831.186768,193.571298,0,6414.122384,0,0,0,1859.371847,0,2831.186768,0,193.571298
1231,125 1501W24A,46.7715099,-122.743854,Culvert,Yes,WS Drop,67,0,0,0,0,0,0,0,0,0,0,0,0
1259,125 1501W26A,46.7559396,-122.7707945,Culvert,Yes,Slope,33,4223.167474,0,0,8018.967527,667.892761,0,0,1670.920173,0,4223.167474,0,0
1256,125 1501W27B,46.7563894,-122.7942452,Culvert,Yes,Slope,0,9156.682559,4530.973235,3038.447513,13556.29539,5198.865996,3038.447513,414.402342,6201.893408,3038.447513,9156.682559,3038.447513,4460.18041
1267,125 1501W27D,46.7510695,-122.7832647,Culvert,Yes,WS Drop,33,7446.690791,3223.523317,1730.997595,11242.49084,3891.416078,1730.997595,0,4894.44349,1730.997595,7446.690791,1730.997595,3152.730492
1144,125 1502W02A,46.8204584,-122.8769391,Culvert,Yes,Depth,33,2250.472874,0,0,5833.40849,0,0,0,1278.657953,0,2250.472874,0,0
1169,125 1502W07A,46.804419,-122.988737,Culvert,Yes,Slope,33,1879.562348,1038.179366,0,7493.49237,0,646.224276,0,2749.873685,0,1879.562348,0,1038.179366
1185,125 1502W11A,46.7948782,-122.8966391,Culvert,Yes,Slope,33,1041.150095,0,0,2318.882593,66.17037,0,0,0,0,1219.017153,0,0
1183,125 1502W11B,46.7950982,-122.8970691,Culvert,Yes,Depth,33,1041.150095,0,0,2318.882593,66.17037,0,0,0,0,1219.017153,0,0
1204,125 1502W15B,46.780278,-122.9195894,Culvert,Yes,Slope,67,4748.455558,3802.03898,0,9717.720039,1850.174517,0,0,3988.685241,201.487814,4748.455558,0,3802.03898
1206,125 1502W20A,46.7786675,-122.9626606,Culvert,Yes,Slope,67,182.827929,0,0,1722.684336,0,0,0,0,0,182.827929,0,0
1170,125 1503W12B,46.80183,-122.99496,Culvert,Yes,Slope,33,2310.378532,1468.99555,0,7924.308554,430.816184,1077.04046,0,3180.689869,0,2310.378532,0,1468.99555
1188,125 1503W14A,46.791472,-123.022175,Culvert,Yes,Velocity,67,9059.06819,4374.947192,1530.850152,15910.4674,5539.787898,5985.737622,0,8089.387031,1916.091492,9059.06819,1530.850152,4374.947192
1182,125 1503W15A,46.792253,-123.032201,Culvert,Yes,Velocity,33,16441.09483,7729.068599,2675.658894,26558.75223,10480.20705,9339.859029,570.739935,13029.80618,3888.163398,16441.09483,2675.658894,7729.068599
1249,125 1503W29A,46.75352677,-123.0956707,Culvert,Yes,WS Drop,67,0,0,0,550.342042,0,0,0,0,0,0,0,0
1262,125 1503W31A,46.74680674,-123.1060705,Culvert,Yes,Velocity,33,3792.841699,0,0,6399.316751,1658.169416,0,0,1247.180112,0,3792.841699,0,0
1257,125 1503W31C,46.74933673,-123.0996907,Culvert,Yes,Velocity,33,1570.862831,0,0,3306.582905,576.558885,0,0,384.37259,0,1570.862831,0,0
1255,125 1503W31D,46.74966672,-123.0986607,Culvert,Yes,Slope,67,1570.862831,0,0,3306.582905,576.558885,0,0,384.37259,0,1570.862831,0,0
1143,125 1504W06A,46.81348,-123.23702,Culvert,Yes,Slope,67,4062.925075,0,0,6923.510783,2976.552838,0,0,703.442428,0,3868.83783,0,0
1191,125 1504W14A,46.78785,-123.14979,Culvert,Yes,Slope,33,1713.419385,0,0,1713.419385,386.149534,0,0,0,0,1713.419385,0,0
1181,125 1504W15A,46.78969,-123.17565,Culvert,Yes,WS Drop,33,5409.38637,1760.043478,0,8406.327787,4547.758238,880.872202,0,3342.077556,0,5409.38637,0,1760.043478
1177,125 1504W16A,46.79047,-123.19992,Culvert,Yes,Velocity,67,2553.230412,0,0,4289.832536,1691.60228,0,0,485.921598,0,2553.230412,0,0
1178,125 1504W16B,46.79008,-123.20082,Culvert,Yes,Slope,67,2553.230412,0,0,4289.832536,1691.60228,0,0,485.921598,0,2553.230412,0,0
1211,125 1504W21C,46.77079,-123.2112,Culvert,Yes,WS Drop,33,1033.14146,0,0,2007.95494,0,0,0,0,0,1033.14146,0,0
1246,125 1504W26A,46.75377716,-123.1488284,Culvert,Yes,Slope,0,3060.866667,0,0,4767.674456,402.066748,0,0,402.066748,0,3060.866667,0,0
1229,125 1504W28A,46.7628993,-123.1899323,Culvert,Yes,Slope,67,557.31866,0,0,939.915262,0,0,0,0,0,557.31866,0,0
1271,125 1504W33A,46.74033729,-123.189507,Culvert,Yes,Slope,33,432.45085,0,0,890.580371,0,0,0,0,0,432.45085,0,0
1258,125 1504W35A,46.74719715,-123.1597482,Culvert,Yes,Depth,67,1445.898955,0,0,2509.166676,0,0,0,0,0,1445.898955,0,0
1272,125 1504W35B,46.74064706,-123.1592484,Culvert,Yes,Slope,33,973.389581,0,0,1611.034669,0,0,0,0,0,973.389581,0,0
1142,125 1505W02D,46.81392,-123.28062,Dam,Yes,WS Drop,0,626.156547,0,0,834.875396,0,0,0,0,0,626.156547,0,0
1145,125 1505W02F,46.81151,-123.27231,Culvert,Yes,Slope,33,0,0,0,771.382424,0,0,0,0,0,0,0,0
1147,125 1505W02G,46.80998,-123.27667,Culvert,Yes,Slope,67,1252.313094,0,0,2125.919765,0,0,0,0,0,1252.313094,0,0
1158,125 1505W08A,46.80048,-123.34739,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,125 1505W08C,46.806757,-123.33024,Culvert,Yes,Slope,33,6984.034485,0,0,10545.68782,3746.905112,1051.63303,0,1437.815366,0,6505.075755,0,0
1153,125 1505W10A,46.80728,-123.29646,Culvert,Yes,Velocity,67,1306.011565,0,0,1786.154602,0,0,0,0,0,1306.011565,0,0
1155,125 1505W10B,46.80616,-123.29795,Culvert,Yes,Depth,0,821.676651,0,0,1446.817929,0,0,0,0,0,613.296225,0,0
1160,125 1505W11C,46.801101,-123.270124,Culvert,Yes,Slope,33,1569.484372,0,0,2055.923019,742.090244,0,0,0,0,1569.484372,0,0
1172,125 1505W12A,46.79431,-123.261836,Culvert,Yes,Depth,33,645.738349,0,0,867.153455,0,0,0,0,0,645.738349,0,0
1198,125 1505W21A,46.77472,-123.31214,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,125 1601W04A,46.89426,-122.80941,Culvert,Yes,Depth,33,398.32311,0,0,1194.96933,0,0,0,0,0,398.32311,0,0
1104,125 1601W16A,46.8675,-122.80243,Culvert,Yes,WS Drop,0,0,0,0,1303.139623,0,0,0,0,0,0,0,0
1092,125 1601W16D,46.87243,-122.81326,Culvert,Yes,Slope,67,2894.20718,197.081421,0,6006.101885,394.162842,0,0,1500.076295,0,2894.20718,0,197.081421
1047,23.0684   1.00,46.9247322,-122.9915161,Dam,Yes,Other,67,1878.85482,1173.443376,1173.443376,3287.354286,1173.443376,1206.810018,0,1173.443376,0,1878.85482,1173.443376,1173.443376
1064,340181,46.8924065,-122.9276276,Culvert,Yes,Velocity,67,0,0,0,0,0,0,0,0,0,0,0,0
1203,340733,46.78053,-122.96059,Culvert,Yes,Debris,0,760.624053,0,0,3785.097988,0,0,0,389.304933,0,760.624053,0,0
1108,340957,46.8590622,-123.0917282,Culvert,Yes,Slope,33,0,0,0,409.434676,0,0,0,0,0,0,0,0
1100,340958,46.8620338,-123.0891571,Culvert,Yes,Slope,33,1153.713096,0,0,1957.39347,192.285516,0,0,0,0,961.42758,0,0
1097,340961,46.8632889,-123.086937,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
1120,3410010,46.844532,-123.1538696,Culvert,Yes,Slope,33,419.76772,0,0,419.76772,0,0,0,0,0,419.76772,0,0
1088,3410054,46.8724937,-122.9727173,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
1216,3410065,46.7728539,-122.9925766,Culvert,Yes,Slope,67,0,0,0,392.876292,0,0,0,0,0,0,0,0
1115,3410500,46.8563576,-122.8609772,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
1209,341260,46.7761879,-122.9925156,Culvert,Yes,Slope,0,0,0,0,429.471552,0,0,0,0,0,0,0,0
1156,341459,46.8172836,-122.7289581,Culvert,Yes,Slope,67,0,0,0,712.61362,0,0,0,0,0,0,0,0
1137,341468,46.8285713,-122.7285538,Culvert,Yes,WS Drop,33,728.96864,0,0,1974.001979,0,0,0,0,0,728.96864,0,0
1116,341711,46.8507118,-123.0443192,Culvert,Yes,Slope,0,983.98028,0,0,1693.785166,0,393.592112,0,0,0,787.184224,0,0
1090,341727,46.8701439,-123.0249481,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
1135,342111,46.8316002,-122.8524551,Culvert,Yes,WS Drop,33,0,0,0,616.151731,0,0,0,0,0,0,0,0
1205,342206,46.7779541,-123.0090561,Culvert,Yes,Velocity,67,2275.394906,0,0,5157.908521,793.148872,0,0,793.148872,0,2275.394906,0,0
1200,342208,46.7810936,-123.0103531,Culvert,Yes,Slope,33,2870.25656,0,0,5752.770175,1388.010526,0,0,1388.010526,0,2870.25656,0,0
1073,342225,46.8899155,-122.8514099,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,342654,46.91856,-122.939827,Culvert,Yes,Depth,67,3211.240532,0,0,5150.211065,0,822.088293,0,1749.450603,0,3211.240532,0,0
1239,343002,46.7678108,-122.7396698,Culvert,Yes,Depth,67,8663.15246,3759.332636,0,13520.15961,7225.237588,0,0,5372.135093,1788.45586,8663.15246,0,3533.025406
1187,343057,46.7947845,-122.8638992,Culvert,Yes,Slope,67,0,0,0,186.211351,0,0,0,0,0,0,0,0
1219,343070,46.7741966,-122.8245926,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,343071,46.7751503,-122.8246384,Culvert,Yes,Slope,0,0,0,0,615.39972,0,0,0,0,0,0,0,0
1148,343717,46.819495,-122.851928,Culvert,Yes,Slope,67,1035.425527,0,0,3832.022219,200.467088,0,0,0,0,1035.425527,0,0
1197,343735,46.7825661,-123.0251923,Culvert,Yes,Depth,67,5409.954729,1382.049501,0,8676.212924,2968.347245,1382.049501,0,2968.347245,0,5409.954729,0,1382.049501
1081,343629,46.8834534,-122.9368668,Culvert,Yes,Slope,67,1449.848635,0,0,4576.624402,0,386.484546,0,0,0,1208.03,0,0
1084,343641,46.8795357,-122.9006577,Culvert,Yes,Velocity,67,1032.189536,0,0,3241.403101,456.421497,674.993462,0,0,0,1032.189536,0,0
1212,343738,46.7753716,-123.0046616,Culvert,Yes,Depth,67,1878.82047,0,0,4761.334085,396.574436,0,0,396.574436,0,1878.82047,0,0
1213,343744,46.7752724,-122.995079,Culvert,Yes,Depth,33,0,0,0,644.207328,0,0,0,0,0,0,0,0
1049,980110,46.89606,-123.9933,Dam,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,980257,46.9026413,-123.9877625,Other,Yes,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,980262,46.8996811,-123.9921112,Culvert,Yes,Tidegate,33,0,0,0,0,0,0,0,0,0,0,0,0
1050,980299,46.9134674,-123.3005371,Dam,Yes,WS Drop,0,2534.331683,0,0,4058.98796,1204.09815,0,0,0,0,2250.171498,0,0
1053,980300,46.9125824,-123.2987213,Culvert,Yes,Slope,33,1497.935699,0,0,1497.935699,809.183676,0,0,0,0,1213.775514,0,0
1038,980314,46.9204445,-123.2856522,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,981849,46.7832392,-122.7183601,Dam,Yes,Other,0,6289.956475,1611.561616,0,19113.86918,2108.779491,291.404579,0,3984.100443,581.889328,6289.956475,0,1611.561616
1129,990563,46.8364067,-123.2110825,Culvert,Yes,Velocity,67,817.168232,0,0,1942.73914,204.292058,0,0,0,0,817.168232,0,0
1477,990753,46.6298409,-123.2554703,Culvert,Yes,Depth,33,196.46722,196.46722,0,196.46722,196.46722,0,0,196.46722,196.46722,196.46722,0,196.46722
1469,990755,46.6311951,-123.238121,Culvert,Yes,Velocity,67,0,0,0,1214.889171,0,0,0,0,0,0,0,0
1474,990756,46.6302147,-123.2336273,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,990757,46.6304741,-123.2269516,Culvert,Yes,Slope,67,0,0,0,0,0,0,0,0,0,0,0,0
1476,990758,46.6304153,-123.2177552,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,991040,46.77368,-122.998421,Culvert,Yes,Depth,33,242.811932,0,0,1887.50762,0,0,0,0,0,242.811932,0,0
1051,991535,46.9128265,-123.2982101,Culvert,Yes,Slope,33,1497.935699,0,0,1497.935699,809.183676,0,0,0,0,1213.775514,0,0
1056,991536,46.9091835,-123.2952728,Culvert,Yes,Slope,0,0,0,0,852.691416,0,0,0,0,0,0,0,0
1094,991537,46.8613434,-123.2590866,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
1098,991538,46.8583412,-123.2569427,Culvert,Yes,Slope,0,1013.943,0,0,1419.5202,0,0,0,0,0,1013.943,0,0
1039,991540,46.9205132,-123.3029327,Culvert,Yes,WS Drop,0,186.507241,0,0,373.014482,0,0,0,0,0,186.507241,0,0
1034,991541,46.9265327,-123.3041382,Culvert,Yes,Slope,0,792.861381,0,0,969.18483,0,0,0,0,0,792.861381,0,0
1475,991542,46.6302808,-123.2312559,Culvert,Yes,WS Drop,0,0,0,0,205.601531,0,0,0,0,0,0,0,0
1492,991544,46.6268921,-123.0649261,Culvert,Yes,Velocity,67,3422.341219,2055.497681,0,8471.075889,1476.47174,847.352617,0,4719.408862,1065.407855,3422.341219,0,2055.497681
1030,991659,46.9361153,-122.9424973,Culvert,Yes,Debris,0,586.721688,586.721688,586.721688,586.721688,586.721688,586.721688,0,586.721688,0,586.721688,586.721688,586.721688
1112,991662,46.8575859,-122.8260422,Culvert,Yes,Slope,33,1424.510538,0,0,2450.324076,824.63788,0,0,0,0,1424.510538,0,0
1493,991757,46.6271019,-123.0633698,Culvert,Yes,Velocity,67,3620.334935,2253.491397,0,8669.069605,1674.465456,1045.346333,0,4917.402578,1263.401571,3620.334935,0,2253.491397
1480,990405,46.63044172,-123.2100978,Culvert,Yes,Depth,33,0,0,0,388.01413,0,0,0,388.01413,0,0,0,0
1524,991221,46.61274673,-123.1121522,Culvert,Yes,WS Drop,0,0,0,0,380.90817,0,0,0,0,0,0,0,0
1061,996710,46.88718756,-123.2780535,Culvert,Yes,Depth,33,0,0,0,0,0,0,0,0,0,0,0,0
1071,996712,46.88177356,-123.2733774,Culvert,Yes,Slope,33,1148.584637,0,0,1435.185411,0,0,0,0,0,1148.584637,0,0
1086,996714,46.86786411,-123.2637241,Culvert,Yes,Velocity,67,600.002817,0,0,1193.050698,0,0,0,0,0,600.002817,0,0
1113,810514,46.85768,-122.81751,Culvert,Yes,Slope,33,2349.383336,0,0,4143.561172,0,0,0,1726.397508,0,2181.469169,0,0
1082,810592,46.85441,-123.92055,Culvert,Yes,WS Drop,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,994340,46.92673,-123.30471,Culvert,Yes,WS Drop,0,792.861381,0,0,969.18483,0,0,0,0,0,792.861381,0,0
1540,132041514b,46.61751,-122.60511,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
1242,132041522,46.7554,-123.19509,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
1483,132041526,46.636604,-122.847978,Culvert,Yes,Depth,33,0,0,0,0,0,0,0,0,0,0,0,0
1313,132041630,46.71268,-122.89081,Culvert,Yes,Slope,33,0,0,0,192.963853,0,0,0,0,0,0,0,0
1233,132041719,46.76163,-123.15313,Culvert,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
1134,125 1511W12A,46.80586,-123.98045,Non-Culvert Xing,Yes,WS Drop,67,0,0,0,0,0,0,0,0,0,0,0,0
1040,125 1609W04B,46.9049,-123.816,Culvert,Yes,WS Drop,0,0,0,0,310.170991,0,0,0,0,0,0,0,0
1054,125 1609W04C,46.89869,-123.8111,Culvert,Yes,Velocity,67,4219.023624,0,343.798796,8028.720402,2553.001659,1170.154157,0,1825.404542,0,4219.023624,343.798796,0
1078,125 1610W20A,46.86018,-123.93807,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,125 1611W36A,46.83577,-123.98785,Culvert,Yes,Slope,67,0,0,0,1264.961896,0,0,0,0,0,0,0,0
1091,132062124,46.87304018,-122.835088,Culvert,Yes,Slope,33,0,0,0,0,0,0,0,0,0,0,0,0
1485,940110,46.62776768,-123.2313526,Culvert,Yes,Slope,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,999119,46.62588982,-123.0655107,Culvert,Yes,Slope,67,3422.341219,2055.497681,0,8471.075889,1476.47174,847.352617,0,4719.408862,1065.407855,3422.341219,0,2055.497681
1496,999122,46.62470984,-123.0659259,Culvert,Yes,Velocity,67,3168.784374,1801.940836,0,7271.095529,1222.914895,593.795772,0,4465.852017,811.85101,3168.784374,0,1801.940836
1510,999127,46.61819468,-123.0837034,Dam,Yes,WS Drop,33,0,0,0,0,0,0,0,0,0,0,0,0
1099,125 1605W24A,46.85828,-123.25829,Culvert,Yes,Slope,33,1013.943,0,0,1419.5202,0,0,0,0,0,1013.943,0,0
1106,125 1605W24B,46.85691,-123.26019,Culvert,Yes,Slope,67,1216.7316,0,0,1622.3088,0,0,0,0,0,1216.7316,0,0
1128,125 1604W32B,46.83596,-123.21251,Culvert,Yes,Velocity,67,817.168232,0,0,1942.73914,204.292058,0,0,0,0,817.168232,0,0
1075,125 1605W12A,46.88054,-123.2556,Culvert,Yes,WS Drop,0,832.966192,0,0,1762.415164,0,0,0,0,0,832.966192,0,0
1124,125 1604W29E,46.8417,-123.2038,Dam,Yes,WS Drop,0,0,0,0,921.27885,0,0,0,0,0,0,0,0
